:START_ID,:END_ID,:TYPE
Q318502,Q2939142,INFLUENCED
Q1291679,Q89360259,INFLUENCED
Q188093,Q270715,INFLUENCED
Q460089,Q2832471,INFLUENCED
Q184138,Q285445,INFLUENCED
Q317272,Q979312,INFLUENCED
Q9030166,Q6299401,INFLUENCED
Q12240064,Q28715668,INFLUENCED
Q11901,Q135012631,INFLUENCED
Q9364,Q80095,INFLUENCED
Q908396,Q5245712,INFLUENCED
Q44641,Q445863,INFLUENCED
Q128115,Q3189819,INFLUENCED
Q830586,Q11895,INFLUENCED
Q927350,Q5580,INFLUENCED
Q1255352,Q6695634,INFLUENCED
Q101740,Q3165113,INFLUENCED
Q45997,Q1066551,INFLUENCED
Q56385,Q107647440,INFLUENCED
Q244627,Q814269,INFLUENCED
Q4661422,Q20625839,INFLUENCED
Q74287,Q3370687,INFLUENCED
Q5251082,Q130303179,INFLUENCED
Q1064912,Q441991,INFLUENCED
Q1361146,Q113509592,INFLUENCED
Q443403,Q111497735,INFLUENCED
Q56245763,Q106246123,INFLUENCED
Q15777,Q3061422,INFLUENCED
Q4760185,Q126729047,INFLUENCED
Q23007667,Q64632663,INFLUENCED
Q23858,Q311976,INFLUENCED
Q214078,Q12539,INFLUENCED
Q455818,Q215835,INFLUENCED
Q627906,Q188450,INFLUENCED
Q725475,Q55415240,INFLUENCED
Q104358,Q238795,INFLUENCED
Q77017,Q70111,INFLUENCED
Q369738,Q28555400,INFLUENCED
Q6364496,Q2465713,INFLUENCED
Q175130,Q1856520,INFLUENCED
Q754051,Q482477,INFLUENCED
Q694774,Q6175232,INFLUENCED
Q41343,Q16855754,INFLUENCED
Q41576,Q106722422,INFLUENCED
Q309945,Q101066052,INFLUENCED
Q311757,Q60735,INFLUENCED
Q667389,Q63546531,INFLUENCED
Q15228,Q244266,INFLUENCED
Q9440,Q318393,INFLUENCED
Q346927,Q1236696,INFLUENCED
Q130311,Q19810390,INFLUENCED
Q15615,Q130608365,INFLUENCED
Q6701485,Q7821874,INFLUENCED
Q49575,Q350931,INFLUENCED
Q3195409,Q72287140,INFLUENCED
Q42455,Q759716,INFLUENCED
Q162597,Q347362,INFLUENCED
Q157155,Q885424,INFLUENCED
Q313371,Q1367518,INFLUENCED
Q150,Q12349104,INFLUENCED
Q273087,Q5353662,INFLUENCED
Q3138790,Q588110,INFLUENCED
Q132874,Q334879,INFLUENCED
Q115638690,Q131770290,INFLUENCED
Q385967,Q4689456,INFLUENCED
Q157327,Q175097,INFLUENCED
Q591905,Q2163659,INFLUENCED
Q273708,Q9358,INFLUENCED
Q34670,Q4724974,INFLUENCED
Q169566,Q703476,INFLUENCED
Q10371720,Q732089,INFLUENCED
Q5950,Q1063796,INFLUENCED
Q4061,Q125603,INFLUENCED
Q95002,Q303751,INFLUENCED
Q2407,Q285886,INFLUENCED
Q102406,Q4849568,INFLUENCED
Q5878,Q2886199,INFLUENCED
Q550602,Q47500365,INFLUENCED
Q1845,Q2439239,INFLUENCED
Q1396462,Q17566321,INFLUENCED
Q151573,Q519443,INFLUENCED
Q1148931,Q5079767,INFLUENCED
Q184226,Q2864351,INFLUENCED
Q6715473,Q2052676,INFLUENCED
Q193140,Q106049608,INFLUENCED
Q44570,Q11036,INFLUENCED
Q2671216,Q110461761,INFLUENCED
Q2166735,Q1186348,INFLUENCED
Q131861,Q65697955,INFLUENCED
Q33158,Q118496643,INFLUENCED
Q237196,Q207640,INFLUENCED
Q22753,Q93633147,INFLUENCED
Q474250,Q347356,INFLUENCED
Q1500073,Q188464,INFLUENCED
Q6060,Q124081317,INFLUENCED
Q19025522,Q5129029,INFLUENCED
Q7561695,Q30101317,INFLUENCED
Q82122,Q5715809,INFLUENCED
Q33375,Q9240,INFLUENCED
Q239910,Q56759969,INFLUENCED
Q272119,Q3816,INFLUENCED
Q3707123,Q15430808,INFLUENCED
Q335022,Q97158828,INFLUENCED
Q553449,Q12344846,INFLUENCED
Q41576,Q108177074,INFLUENCED
Q11036,Q202314,INFLUENCED
Q193664,Q97738262,INFLUENCED
Q58381,Q541599,INFLUENCED
Q5928,Q21468763,INFLUENCED
Q3449206,Q10322022,INFLUENCED
Q15123969,Q115275305,INFLUENCED
Q549505,Q15452469,INFLUENCED
Q58586,Q72074,INFLUENCED
Q64019362,Q13096717,INFLUENCED
Q201732,Q313466,INFLUENCED
Q1068713,Q486688,INFLUENCED
Q5515803,Q127726335,INFLUENCED
Q154340,Q3266630,INFLUENCED
Q19614135,Q107632264,INFLUENCED
Q5682,Q311145,INFLUENCED
Q472487,Q180224,INFLUENCED
Q468054,Q76331679,INFLUENCED
Q202218,Q106049263,INFLUENCED
Q173637,Q1422201,INFLUENCED
Q178934,Q7027450,INFLUENCED
Q35548,Q20535383,INFLUENCED
Q271933,Q1623309,INFLUENCED
Q858688,Q482907,INFLUENCED
Q160435,Q104117272,INFLUENCED
Q3068445,Q3814907,INFLUENCED
Q30875,Q12323293,INFLUENCED
Q1633025,Q313466,INFLUENCED
Q272610,Q288916,INFLUENCED
Q25186,Q47538364,INFLUENCED
Q317475,Q60285425,INFLUENCED
Q180505,Q3083640,INFLUENCED
Q2513438,Q18619205,INFLUENCED
Q337082,Q692,INFLUENCED
Q1299,Q841514,INFLUENCED
Q41576,Q106050047,INFLUENCED
Q211379,Q307613,INFLUENCED
Q9364,Q6536603,INFLUENCED
Q1604057,Q64861278,INFLUENCED
Q5593294,Q5488909,INFLUENCED
Q496850,Q41590,INFLUENCED
Q55410,Q2001,INFLUENCED
Q542126,Q116456505,INFLUENCED
Q5921,Q5928,INFLUENCED
Q1299,Q218255,INFLUENCED
Q33240,Q43251682,INFLUENCED
Q36661,Q455558,INFLUENCED
Q15069465,Q98509685,INFLUENCED
Q105756,Q6662555,INFLUENCED
Q278183,Q72327080,INFLUENCED
Q296,Q20987231,INFLUENCED
Q294912,Q311779,INFLUENCED
Q9364,Q580695,INFLUENCED
Q654493,Q1154594,INFLUENCED
Q1290,Q1233583,INFLUENCED
Q76498,Q91603,INFLUENCED
Q675789,Q767213,INFLUENCED
Q530886,Q483407,INFLUENCED
Q7315,Q374754,INFLUENCED
Q2044035,Q9204,INFLUENCED
Q859,Q1382977,INFLUENCED
Q483407,Q485811,INFLUENCED
Q204018,Q22959077,INFLUENCED
Q560260,Q88909208,INFLUENCED
Q255,Q13365774,INFLUENCED
Q123382,Q7146983,INFLUENCED
Q65644,Q76518,INFLUENCED
Q41576,Q106049234,INFLUENCED
Q1346580,Q95225649,INFLUENCED
Q11450321,Q11537642,INFLUENCED
Q28974,Q925099,INFLUENCED
Q41576,Q106049352,INFLUENCED
Q27786452,Q102198384,INFLUENCED
Q52925590,Q3731996,INFLUENCED
Q487604,Q1744,INFLUENCED
Q58586,Q66061,INFLUENCED
Q213970,Q295250,INFLUENCED
Q10822316,Q10336205,INFLUENCED
Q313925,Q40909,INFLUENCED
Q312995,Q5601041,INFLUENCED
Q174817,Q1045827,INFLUENCED
Q3196955,Q732363,INFLUENCED
Q940573,Q97315603,INFLUENCED
Q156941,Q76756,INFLUENCED
Q483718,Q116058170,INFLUENCED
Q16645738,Q45104575,INFLUENCED
Q18226448,Q26036602,INFLUENCED
Q28864892,Q109322864,INFLUENCED
Q636,Q231985,INFLUENCED
Q5592,Q3745181,INFLUENCED
Q33977,Q2073530,INFLUENCED
Q33760,Q215263,INFLUENCED
Q991,Q27645,INFLUENCED
Q45723,Q107117638,INFLUENCED
Q294100,Q9047,INFLUENCED
Q2407,Q207316,INFLUENCED
Q9391,Q156268,INFLUENCED
Q156268,Q3320913,INFLUENCED
Q975470,Q6149962,INFLUENCED
Q1486703,Q1631008,INFLUENCED
Q221697,Q311772,INFLUENCED
Q332032,Q82545,INFLUENCED
Q320129,Q558251,INFLUENCED
Q159099,Q42455,INFLUENCED
Q708140,Q7034653,INFLUENCED
Q5950,Q10289266,INFLUENCED
Q484292,Q66898431,INFLUENCED
Q203445,Q102851,INFLUENCED
Q96182816,Q123165043,INFLUENCED
Q11442333,Q11609971,INFLUENCED
Q1467927,Q11904,INFLUENCED
Q3822242,Q5765094,INFLUENCED
Q272610,Q458336,INFLUENCED
Q298860,Q41155,INFLUENCED
Q1585698,Q10847139,INFLUENCED
Q214905,Q4822732,INFLUENCED
Q105349,Q1325546,INFLUENCED
Q991,Q193405,INFLUENCED
Q135180,Q56068,INFLUENCED
Q234819,Q6774500,INFLUENCED
Q1042470,Q5408259,INFLUENCED
Q25161,Q17486589,INFLUENCED
Q39246,Q3129354,INFLUENCED
Q8246821,Q5749602,INFLUENCED
Q16867,Q33977,INFLUENCED
Q73786251,Q123889229,INFLUENCED
Q3903063,Q3610141,INFLUENCED
Q12392936,Q20534625,INFLUENCED
Q206181,Q1381972,INFLUENCED
Q23858,Q123004415,INFLUENCED
Q2561536,Q120187122,INFLUENCED
Q156889,Q108301,INFLUENCED
Q230491,Q106375573,INFLUENCED
Q188713,Q188464,INFLUENCED
Q1928222,Q20080327,INFLUENCED
Q78484,Q59768295,INFLUENCED
Q35802,Q766723,INFLUENCED
Q183167,Q34660,INFLUENCED
Q28184121,Q123437889,INFLUENCED
Q48226,Q78487,INFLUENCED
Q3085544,Q10310660,INFLUENCED
Q1411815,Q2137178,INFLUENCED
Q35802,Q9312,INFLUENCED
Q15920,Q483802,INFLUENCED
Q3355,Q75985969,INFLUENCED
Q6075016,Q4538,INFLUENCED
Q208211,Q19878055,INFLUENCED
Q275003,Q224029,INFLUENCED
Q1516034,Q786981,INFLUENCED
Q237196,Q128560,INFLUENCED
Q991,Q555545,INFLUENCED
Q123861,Q57085,INFLUENCED
Q334993,Q77577084,INFLUENCED
Q15042553,Q135826704,INFLUENCED
Q633210,Q14949473,INFLUENCED
Q48900,Q2569476,INFLUENCED
Q123637,Q7027450,INFLUENCED
Q2651067,Q112613417,INFLUENCED
Q15862,Q1155385,INFLUENCED
Q452451,Q6900367,INFLUENCED
Q43216,Q35802,INFLUENCED
Q90256,Q79307957,INFLUENCED
Q380241,Q194091,INFLUENCED
Q41576,Q122389239,INFLUENCED
Q9711,Q38392,INFLUENCED
Q34013,Q177978,INFLUENCED
Q748,Q106654643,INFLUENCED
Q104358,Q40912,INFLUENCED
Q213668,Q506678,INFLUENCED
Q1373218,Q16175648,INFLUENCED
Q457986,Q191850,INFLUENCED
Q153224,Q4425897,INFLUENCED
Q8027,Q90297154,INFLUENCED
Q57384,Q2738124,INFLUENCED
Q433434,Q2087614,INFLUENCED
Q28865,Q5166349,INFLUENCED
Q645562,Q117353603,INFLUENCED
Q151820,Q188176,INFLUENCED
Q7243,Q136349467,INFLUENCED
Q64091,Q84791,INFLUENCED
Q271937,Q120175105,INFLUENCED
Q1765118,Q71689009,INFLUENCED
Q220883,Q316138,INFLUENCED
Q9191,Q81244,INFLUENCED
Q36153,Q15123969,INFLUENCED
Q30755,Q368977,INFLUENCED
Q3636943,Q118496777,INFLUENCED
Q15777045,Q36696806,INFLUENCED
Q16473,Q73007,INFLUENCED
Q55357572,Q9008022,INFLUENCED
Q192069,Q230141,INFLUENCED
Q1075066,Q125187779,INFLUENCED
Q6712278,Q7429074,INFLUENCED
Q160009,Q21914464,INFLUENCED
Q212611,Q827495,INFLUENCED
Q1584789,Q73755833,INFLUENCED
Q478742,Q16066004,INFLUENCED
Q3905327,Q459637,INFLUENCED
Q653480,Q312514,INFLUENCED
Q147516,Q21061634,INFLUENCED
Q5418380,Q131378963,INFLUENCED
Q16473,Q562596,INFLUENCED
Q1290328,Q2744,INFLUENCED
Q302,Q6165430,INFLUENCED
Q310765,Q11034616,INFLUENCED
Q3071677,Q2977738,INFLUENCED
Q211770,Q217025,INFLUENCED
Q3372373,Q2093915,INFLUENCED
Q171128,Q1442122,INFLUENCED
Q35548,Q23980622,INFLUENCED
Q28865,Q1106819,INFLUENCED
Q983344,Q15810112,INFLUENCED
Q106912979,Q76427,INFLUENCED
Q192207,Q734574,INFLUENCED
Q207758,Q1422249,INFLUENCED
Q274726,Q3866622,INFLUENCED
Q572916,Q107391650,INFLUENCED
Q7512977,Q7512563,INFLUENCED
Q193140,Q106865509,INFLUENCED
Q158840,Q44007,INFLUENCED
Q44281,Q189564,INFLUENCED
Q2441977,Q18547823,INFLUENCED
Q740434,Q240767,INFLUENCED
Q1233935,Q318475,INFLUENCED
Q271766,Q40273892,INFLUENCED
Q608628,Q123437889,INFLUENCED
Q111436,Q207773,INFLUENCED
Q17105080,Q132719667,INFLUENCED
Q7982776,Q518455,INFLUENCED
Q209956,Q485811,INFLUENCED
Q235077,Q528663,INFLUENCED
Q107008,Q312434,INFLUENCED
Q852544,Q25039455,INFLUENCED
Q5146,Q2023661,INFLUENCED
Q6512,Q62977,INFLUENCED
Q310283,Q362332,INFLUENCED
Q168205,Q129113000,INFLUENCED
Q19723719,Q114801386,INFLUENCED
Q9342034,Q9262555,INFLUENCED
Q41576,Q115440596,INFLUENCED
Q278699,Q544538,INFLUENCED
Q283992,Q305876,INFLUENCED
Q81731,Q134456,INFLUENCED
Q310170,Q409,INFLUENCED
Q182725,Q59314138,INFLUENCED
Q7345926,Q58215504,INFLUENCED
Q1681199,Q21789550,INFLUENCED
Q9317,Q16196839,INFLUENCED
Q182725,Q23905341,INFLUENCED
Q18557,Q79318422,INFLUENCED
Q948966,Q860619,INFLUENCED
Q214039,Q72092,INFLUENCED
Q122309,Q23138172,INFLUENCED
Q374747,Q134737655,INFLUENCED
Q84296,Q183509,INFLUENCED
Q33240,Q62059126,INFLUENCED
Q302714,Q16886549,INFLUENCED
Q132984,Q724900,INFLUENCED
Q493,Q2382329,INFLUENCED
Q234017,Q464241,INFLUENCED
Q294912,Q5386029,INFLUENCED
Q846933,Q12539,INFLUENCED
Q9333,Q334147,INFLUENCED
Q130311,Q56222322,INFLUENCED
Q553887,Q1974975,INFLUENCED
Q676555,Q11724900,INFLUENCED
Q160219,Q52676723,INFLUENCED
Q7235,Q80596,INFLUENCED
Q162150,Q2958692,INFLUENCED
Q16228869,Q7154879,INFLUENCED
Q138850,Q650151,INFLUENCED
Q613236,Q3506692,INFLUENCED
Q185928,Q1383645,INFLUENCED
Q105939,Q1712528,INFLUENCED
Q131015,Q3830696,INFLUENCED
Q41568,Q311145,INFLUENCED
Q180880,Q741801,INFLUENCED
Q169399,Q795989,INFLUENCED
Q60455577,Q96192070,INFLUENCED
Q2808,Q841514,INFLUENCED
Q3324468,Q1066813,INFLUENCED
Q304411,Q6772041,INFLUENCED
Q5592,Q23661980,INFLUENCED
Q128381,Q122354679,INFLUENCED
Q6932449,Q101210028,INFLUENCED
Q125603,Q1549224,INFLUENCED
Q229322,Q125121,INFLUENCED
Q106221,Q251144,INFLUENCED
Q1563783,Q47168306,INFLUENCED
Q201221,Q27645,INFLUENCED
Q510161,Q3265646,INFLUENCED
Q154340,Q7608936,INFLUENCED
Q1367540,Q560132,INFLUENCED
Q296804,Q312434,INFLUENCED
Q168693,Q276186,INFLUENCED
Q82291,Q107394816,INFLUENCED
Q365463,Q440183,INFLUENCED
Q154129,Q128678361,INFLUENCED
Q117387648,Q106562449,INFLUENCED
Q42458,Q10261,INFLUENCED
Q301988,Q56486438,INFLUENCED
Q16867,Q56759969,INFLUENCED
Q11401,Q129378095,INFLUENCED
Q669257,Q1562670,INFLUENCED
Q110935,Q273279,INFLUENCED
Q18920,Q123437889,INFLUENCED
Q47871,Q214237,INFLUENCED
Q123075,Q123117,INFLUENCED
Q103114,Q901526,INFLUENCED
Q316339,Q9047,INFLUENCED
Q2349474,Q134393110,INFLUENCED
Q54924324,Q54924275,INFLUENCED
Q309997,Q7152713,INFLUENCED
Q882,Q7371,INFLUENCED
Q7317,Q5526562,INFLUENCED
Q286346,Q261566,INFLUENCED
Q42455,Q130742,INFLUENCED
Q281411,Q516530,INFLUENCED
Q43444,Q313466,INFLUENCED
Q191949,Q507461,INFLUENCED
Q270800,Q764300,INFLUENCED
Q830586,Q486688,INFLUENCED
Q2625574,Q79822,INFLUENCED
Q6228550,Q312786,INFLUENCED
Q220450,Q117707258,INFLUENCED
Q1172264,Q4545417,INFLUENCED
Q55767,Q17486589,INFLUENCED
Q192786,Q3006971,INFLUENCED
Q305063,Q128904556,INFLUENCED
Q5491574,Q533505,INFLUENCED
Q187560,Q460584,INFLUENCED
Q15822044,Q1609005,INFLUENCED
Q618515,Q107559790,INFLUENCED
Q17147733,Q28452212,INFLUENCED
Q7814993,Q53996633,INFLUENCED
Q5383,Q44398,INFLUENCED
Q9327,Q546044,INFLUENCED
Q5752,Q180619,INFLUENCED
Q1325034,Q63761189,INFLUENCED
Q84330784,Q3724689,INFLUENCED
Q610202,Q76185,INFLUENCED
Q15777,Q3332038,INFLUENCED
Q129228,Q3091395,INFLUENCED
Q2487023,Q109842150,INFLUENCED
Q722373,Q60554,INFLUENCED
Q556932,Q1697169,INFLUENCED
Q4801289,Q170076,INFLUENCED
Q2633699,Q63478,INFLUENCED
Q485220,Q2845440,INFLUENCED
Q7071,Q76409,INFLUENCED
Q790192,Q543867,INFLUENCED
Q81571,Q5331070,INFLUENCED
Q29377880,Q29377821,INFLUENCED
Q309240,Q123489,INFLUENCED
Q44561,Q1321271,INFLUENCED
Q137758,Q190155,INFLUENCED
Q256,Q66311273,INFLUENCED
Q774781,Q1525222,INFLUENCED
Q4015187,Q913979,INFLUENCED
Q45546,Q93356,INFLUENCED
Q124101812,Q124474954,INFLUENCED
Q3143153,Q3260324,INFLUENCED
Q84287,Q70192668,INFLUENCED
Q38392,Q953288,INFLUENCED
Q27645,Q126052763,INFLUENCED
Q692,Q79025,INFLUENCED
Q41576,Q114338445,INFLUENCED
Q193140,Q107426501,INFLUENCED
Q11775123,Q19857940,INFLUENCED
Q583556,Q47526003,INFLUENCED
Q20707564,Q28935729,INFLUENCED
Q208767,Q142701,INFLUENCED
Q77017,Q17053448,INFLUENCED
Q237833,Q33760,INFLUENCED
Q828641,Q21062238,INFLUENCED
Q30449,Q112683784,INFLUENCED
Q310580,Q135211833,INFLUENCED
Q60070,Q332535,INFLUENCED
Q37160,Q119114589,INFLUENCED
Q166006,Q730046,INFLUENCED
Q28942628,Q28942232,INFLUENCED
Q3165741,Q1369237,INFLUENCED
Q910606,Q3018077,INFLUENCED
Q208767,Q11649,INFLUENCED
Q1240527,Q522966,INFLUENCED
Q1325,Q608017,INFLUENCED
Q3090171,Q121355202,INFLUENCED
Q188987,Q6246121,INFLUENCED
Q948598,Q553259,INFLUENCED
Q1395161,Q105758514,INFLUENCED
Q2005,Q553514,INFLUENCED
Q41576,Q114383090,INFLUENCED
Q209956,Q116290936,INFLUENCED
Q3565725,Q3566823,INFLUENCED
Q515633,Q30143889,INFLUENCED
Q6512,Q60025,INFLUENCED
Q7938306,Q97171478,INFLUENCED
Q60025,Q128771338,INFLUENCED
Q909,Q16369838,INFLUENCED
Q5393562,Q122116097,INFLUENCED
Q128560,Q7146747,INFLUENCED
Q17140,Q134233,INFLUENCED
Q317040,Q3351907,INFLUENCED
Q9711,Q2386938,INFLUENCED
Q33584,Q2044560,INFLUENCED
Q104600,Q56068,INFLUENCED
Q19413997,Q94940623,INFLUENCED
Q16156575,Q47482420,INFLUENCED
Q272931,Q464241,INFLUENCED
Q1553930,Q21395955,INFLUENCED
Q188436,Q42979,INFLUENCED
Q1935903,Q1364628,INFLUENCED
Q3749980,Q57921521,INFLUENCED
Q111495710,Q82054562,INFLUENCED
Q314148,Q713775,INFLUENCED
Q2576798,Q730046,INFLUENCED
Q20710,Q2017344,INFLUENCED
Q42331664,Q111263544,INFLUENCED
Q9327,Q230476,INFLUENCED
Q233736,Q108122488,INFLUENCED
Q224565,Q136441504,INFLUENCED
Q272566,Q16022853,INFLUENCED
Q35802,Q2965608,INFLUENCED
Q215546,Q19952310,INFLUENCED
Q43444,Q156268,INFLUENCED
Q4766729,Q110716219,INFLUENCED
Q9215,Q207359,INFLUENCED
Q282280,Q332535,INFLUENCED
Q186335,Q505123,INFLUENCED
Q105634998,Q92990314,INFLUENCED
Q5586,Q296,INFLUENCED
Q125663,Q321372,INFLUENCED
Q737685,Q18204620,INFLUENCED
Q7944030,Q107723818,INFLUENCED
Q1340223,Q516298,INFLUENCED
Q957553,Q6786680,INFLUENCED
Q6497067,Q869110,INFLUENCED
Q943982,Q485811,INFLUENCED
Q178698,Q6990381,INFLUENCED
Q6882,Q6396880,INFLUENCED
Q33240,Q130608365,INFLUENCED
Q8097,Q118496856,INFLUENCED
Q7429586,Q214622,INFLUENCED
Q5664,Q2858468,INFLUENCED
Q318506,Q23701765,INFLUENCED
Q1045827,Q136464169,INFLUENCED
Q251,Q1040272,INFLUENCED
Q131149,Q937610,INFLUENCED
Q3428237,Q3499480,INFLUENCED
Q122960,Q98873788,INFLUENCED
Q392,Q72092,INFLUENCED
Q44107,Q495875,INFLUENCED
Q60829960,Q4074457,INFLUENCED
Q1457071,Q89444734,INFLUENCED
Q61082248,Q96742381,INFLUENCED
Q312434,Q119585475,INFLUENCED
Q77144,Q1866078,INFLUENCED
Q2139942,Q25379470,INFLUENCED
Q108762089,Q16120083,INFLUENCED
Q539918,Q110245483,INFLUENCED
Q42979,Q1056057,INFLUENCED
Q129780537,Q135211833,INFLUENCED
Q409,Q3554281,INFLUENCED
Q216018,Q3917990,INFLUENCED
Q11649,Q1155385,INFLUENCED
Q113332,Q352,INFLUENCED
Q315202,Q103949,INFLUENCED
Q10290048,Q3565040,INFLUENCED
Q3085544,Q368968,INFLUENCED
Q127330,Q193397,INFLUENCED
Q2071,Q862461,INFLUENCED
Q38392,Q714250,INFLUENCED
Q119585056,Q133974987,INFLUENCED
Q1108739,Q21496549,INFLUENCED
Q1110560,Q4120252,INFLUENCED
Q1098459,Q529337,INFLUENCED
Q471040,Q312553,INFLUENCED
Q7813,Q1710370,INFLUENCED
Q41576,Q122389300,INFLUENCED
Q1226608,Q3351068,INFLUENCED
Q76997,Q465763,INFLUENCED
Q187520,Q207534,INFLUENCED
Q1483469,Q21012756,INFLUENCED
Q716242,Q132597225,INFLUENCED
Q41576,Q114591429,INFLUENCED
Q357340,Q113336396,INFLUENCED
Q111172587,Q12182640,INFLUENCED
Q132874,Q34010,INFLUENCED
Q3749980,Q16029289,INFLUENCED
Q773830,Q224650,INFLUENCED
Q6882,Q12864547,INFLUENCED
Q5131061,Q6947454,INFLUENCED
Q5593,Q61064,INFLUENCED
Q9312,Q60080,INFLUENCED
Q117278629,Q123438332,INFLUENCED
Q159636,Q5076237,INFLUENCED
Q699662,Q109281,INFLUENCED
Q533605,Q1462068,INFLUENCED
Q105460,Q114285,INFLUENCED
Q188713,Q101505,INFLUENCED
Q21130399,Q21130532,INFLUENCED
Q36661,Q80596,INFLUENCED
Q1209174,Q769328,INFLUENCED
Q48301,Q984492,INFLUENCED
Q2035136,Q3106117,INFLUENCED
Q94500,Q187019,INFLUENCED
Q160534,Q1686252,INFLUENCED
Q174817,Q483802,INFLUENCED
Q142472,Q733762,INFLUENCED
Q694123,Q542126,INFLUENCED
Q23434,Q12864325,INFLUENCED
Q204670,Q64160837,INFLUENCED
Q915031,Q1246390,INFLUENCED
Q5383,Q230601,INFLUENCED
Q165721,Q28357196,INFLUENCED
Q502923,Q2938940,INFLUENCED
Q166835,Q6696958,INFLUENCED
Q1850698,Q10708,INFLUENCED
Q132805,Q363729,INFLUENCED
Q128126,Q463151,INFLUENCED
Q3525845,Q630548,INFLUENCED
Q10380882,Q10293606,INFLUENCED
Q1396074,Q12950211,INFLUENCED
Q3636943,Q118497011,INFLUENCED
Q7252,Q5637365,INFLUENCED
Q7791671,Q5346648,INFLUENCED
Q3476776,Q109379587,INFLUENCED
Q553276,Q217298,INFLUENCED
Q1351259,Q19878055,INFLUENCED
Q711926,Q4118164,INFLUENCED
Q11649,Q3305140,INFLUENCED
Q57244,Q116220764,INFLUENCED
Q294912,Q1701254,INFLUENCED
Q25147,Q3959999,INFLUENCED
Q6882,Q12807,INFLUENCED
Q270728,Q133288725,INFLUENCED
Q1290,Q47208,INFLUENCED
Q42207,Q109061,INFLUENCED
Q180268,Q6918602,INFLUENCED
Q36591,Q7500394,INFLUENCED
Q101505,Q57584332,INFLUENCED
Q6034,Q134147,INFLUENCED
Q5383,Q20851399,INFLUENCED
Q8011,Q39837,INFLUENCED
Q93343,Q7200,INFLUENCED
Q161955,Q2276275,INFLUENCED
Q956717,Q6918602,INFLUENCED
Q5264,Q5984213,INFLUENCED
Q105428,Q402782,INFLUENCED
Q5686,Q319196,INFLUENCED
Q515796,Q1393823,INFLUENCED
Q130531,Q1470,INFLUENCED
Q2123731,Q1361747,INFLUENCED
Q251505,Q623720,INFLUENCED
Q431191,Q116857704,INFLUENCED
Q1358175,Q109393457,INFLUENCED
Q909483,Q182223,INFLUENCED
Q35243,Q117194407,INFLUENCED
Q9312,Q12390662,INFLUENCED
Q1889932,Q11649,INFLUENCED
Q356960,Q201580,INFLUENCED
Q150,Q66311273,INFLUENCED
Q297079,Q15430899,INFLUENCED
Q16950803,Q125187779,INFLUENCED
Q271937,Q113640318,INFLUENCED
Q904921,Q208767,INFLUENCED
Q2595695,Q2916655,INFLUENCED
Q306673,Q558251,INFLUENCED
Q590,Q311145,INFLUENCED
Q39427,Q3086816,INFLUENCED
Q1026532,Q107708602,INFLUENCED
Q9312,Q60070,INFLUENCED
Q100138089,Q22278242,INFLUENCED
Q180224,Q134393110,INFLUENCED
Q104326,Q1796374,INFLUENCED
Q329972,Q3308531,INFLUENCED
Q2467738,Q2024875,INFLUENCED
Q3025713,Q2841080,INFLUENCED
Q153497,Q17326379,INFLUENCED
Q73437,Q2845440,INFLUENCED
Q19526,Q109398272,INFLUENCED
Q43432,Q34086,INFLUENCED
Q948598,Q4668893,INFLUENCED
Q12243342,Q41136005,INFLUENCED
Q270765,Q2465263,INFLUENCED
Q4226680,Q4416996,INFLUENCED
Q546204,Q269214,INFLUENCED
Q569063,Q6695634,INFLUENCED
Q207960,Q348772,INFLUENCED
Q1887722,Q740434,INFLUENCED
Q2374795,Q28105192,INFLUENCED
Q9047,Q168004,INFLUENCED
Q189975,Q6141295,INFLUENCED
Q220707,Q101788657,INFLUENCED
Q231082,Q18142103,INFLUENCED
Q123006,Q7161103,INFLUENCED
Q5113545,Q85227271,INFLUENCED
Q5361987,Q7931715,INFLUENCED
Q152540,Q65065254,INFLUENCED
Q393401,Q1731236,INFLUENCED
Q125603,Q959100,INFLUENCED
Q39837,Q9438,INFLUENCED
Q459606,Q10483170,INFLUENCED
Q3208788,Q20219393,INFLUENCED
Q218837,Q43267,INFLUENCED
Q188713,Q1068713,INFLUENCED
Q34010,Q65082796,INFLUENCED
Q158030,Q3385907,INFLUENCED
Q179109,Q182847,INFLUENCED
Q1139524,Q2696079,INFLUENCED
Q5593,Q7381252,INFLUENCED
Q460584,Q1439015,INFLUENCED
Q2497317,Q2602204,INFLUENCED
Q188838,Q5997426,INFLUENCED
Q282280,Q991,INFLUENCED
Q47160,Q692,INFLUENCED
Q277551,Q134233,INFLUENCED
Q2503503,Q4783950,INFLUENCED
Q16867,Q4119221,INFLUENCED
Q15994713,Q56191499,INFLUENCED
Q486740,Q123397624,INFLUENCED
Q236421,Q16960434,INFLUENCED
Q179759,Q5984213,INFLUENCED
Q348127,Q98834404,INFLUENCED
Q184169,Q184226,INFLUENCED
Q519282,Q5218424,INFLUENCED
Q15129963,Q7961581,INFLUENCED
Q5752,Q181659,INFLUENCED
Q636,Q207710,INFLUENCED
Q358538,Q739800,INFLUENCED
Q1632766,Q4346814,INFLUENCED
Q738880,Q110897307,INFLUENCED
Q470422,Q3367640,INFLUENCED
Q185928,Q207773,INFLUENCED
Q52516479,Q136439316,INFLUENCED
Q539506,Q118645209,INFLUENCED
Q1399,Q9358,INFLUENCED
Q109941986,Q25040706,INFLUENCED
